customer_id,telecom_partner,gender,age,state,city,pincode,registration_event,num_dependents,estimated_salary
56437,Airtel Nigeria,F,20,Ondo,Ibadan,390100,2020-10-09,2,780034
98875,Airtel Nigeria,F,54,Niger,Enugu,522053,2021-05-09,3,883601
177878,Airtel Nigeria,M,37,Kebbi,Enugu,678249,2022-06-09,2,213304
124716,9mobile,F,49,Ondo,Port Harcourt,304259,2021-09-16,4,95234
228600,MTN Nigeria,F,48,Katsina,Abuja,850567,2023-02-18,1,929987
236007,9mobile,F,30,Bauchi,Kano,852247,2023-03-27,0,263239
103556,Airtel Nigeria,F,36,Rivers,Abuja,773201,2021-06-02,2,305557
108695,MTN Nigeria,M,31,Oyo,Enugu,432240,2021-06-28,4,1094666
42570,9mobile,M,69,Benue,Kano,801226,2020-08-01,2,1064093
40735,9mobile,F,20,Rivers,Lagos,817825,2020-07-22,0,464498
31288,MTN Nigeria,F,73,Lagos,Lagos,774986,2020-06-05,3,118354
218540,Airtel Nigeria,M,21,Ondo,Kano,665763,2022-12-29,0,231667
189222,9mobile,F,48,Cross River,Lagos,242743,2022-08-05,2,640310
233347,MTN Nigeria,M,19,Edo,Lagos,616444,2023-03-13,0,937156
115364,9mobile,M,26,Anambra,Port Harcourt,406481,2021-07-31,1,488461
114261,MTN Nigeria,F,27,Katsina,Enugu,758850,2021-07-25,1,1118741
127542,Airtel Nigeria,M,18,Edo,Lagos,338731,2021-09-30,4,166807
137875,Glo,F,24,Adamawa,Enugu,466642,2021-11-21,2,750659
218539,MTN Nigeria,F,66,Niger,Port Harcourt,368684,2022-12-29,2,1021430
107362,Airtel Nigeria,F,19,Kebbi,Abuja,711469,2021-06-21,4,1183920
10649,Glo,F,55,Plateau,Kano,252325,2020-02-23,3,108332
205772,9mobile,F,28,Ogun,Abuja,661681,2022-10-26,4,962429
104716,Airtel Nigeria,F,56,Bauchi,Port Harcourt,238744,2021-06-08,0,92925
35025,Airtel Nigeria,F,50,Bauchi,Port Harcourt,681569,2020-06-24,2,669771
170336,Airtel Nigeria,M,39,Benue,Ibadan,477458,2022-05-02,2,776906
17455,Glo,M,65,Kwara,Port Harcourt,138129,2020-03-28,2,719241
107823,MTN Nigeria,F,47,Akwa Ibom,Kano,382026,2021-06-23,4,1122205
13246,Airtel Nigeria,F,56,Edo,Lagos,350933,2020-03-07,2,92451
75460,9mobile,M,31,Ekiti,Kano,929271,2021-01-12,0,834743
225553,Airtel Nigeria,F,19,Sokoto,Lagos,360395,2023-02-02,3,1073761
62688,9mobile,F,40,Enugu,Enugu,846734,2020-11-09,4,499052
84973,9mobile,M,24,Osun,Ibadan,912034,2021-03-01,1,843782
108662,9mobile,M,45,Borno,Enugu,371073,2021-06-27,3,586497
57892,9mobile,M,61,Adamawa,Enugu,956737,2020-10-16,3,385256
231496,Airtel Nigeria,M,18,Ekiti,Port Harcourt,805928,2023-03-04,3,921826
144775,MTN Nigeria,F,49,Oyo,Abuja,262483,2021-12-25,1,300370
126321,Airtel Nigeria,M,51,Taraba,Port Harcourt,852933,2021-09-24,2,1064144
107858,Glo,M,35,Niger,Abuja,375610,2021-06-23,3,310486
221058,MTN Nigeria,F,31,Imo,Lagos,454669,2023-01-11,1,532141
22350,Glo,M,31,Borno,Kano,769728,2020-04-21,1,468056
116436,MTN Nigeria,F,34,Akwa Ibom,Enugu,158270,2021-08-05,2,880439
200167,9mobile,F,42,Akwa Ibom,Enugu,555628,2022-09-28,3,1068306
42192,9mobile,M,47,Ogun,Port Harcourt,743114,2020-07-30,4,601154
23650,Glo,F,40,Kwara,Abuja,603340,2020-04-28,3,1068875
125190,9mobile,M,46,Osun,Lagos,541371,2021-09-18,3,217345
79777,Airtel Nigeria,F,28,Ekiti,Ibadan,860198,2021-02-03,2,625299
52198,Glo,F,74,Akwa Ibom,Kano,618150,2020-09-18,3,1197035
237018,MTN Nigeria,M,67,Benue,Port Harcourt,963347,2023-04-01,1,452373
196466,9mobile,F,60,Cross River,Enugu,307428,2022-09-10,1,741869
195051,MTN Nigeria,M,18,Taraba,Enugu,856184,2022-09-03,1,1015329
159492,Airtel Nigeria,M,54,Imo,Abuja,116068,2022-03-09,2,361499
60152,9mobile,M,68,Ekiti,Port Harcourt,722177,2020-10-28,2,341628
235966,Glo,M,52,Delta,Abuja,365931,2023-03-27,0,1005592
190249,Airtel Nigeria,M,25,Delta,Kano,751409,2022-08-10,1,384454
12781,MTN Nigeria,F,43,Kano,Port Harcourt,856590,2020-03-04,0,785092
227045,Airtel Nigeria,M,28,Oyo,Lagos,647166,2023-02-10,3,693580
49919,Glo,F,50,Oyo,Abuja,304576,2020-09-06,4,886118
54118,MTN Nigeria,F,59,Delta,Port Harcourt,692796,2020-09-27,4,958931
81219,Airtel Nigeria,M,63,FCT Abuja,Enugu,176912,2021-02-10,0,800672
187754,MTN Nigeria,M,39,Plateau,Kano,412728,2022-07-28,1,499155
194518,Glo,M,28,Taraba,Enugu,427330,2022-08-31,2,378681
232779,Airtel Nigeria,F,40,Lagos,Abuja,560030,2023-03-11,3,151176
164708,MTN Nigeria,F,26,Katsina,Lagos,678044,2022-04-04,0,692615
34881,9mobile,F,70,Akwa Ibom,Abuja,575868,2020-06-23,2,602102
74206,9mobile,F,72,Enugu,Ibadan,950294,2021-01-06,1,871383
207358,MTN Nigeria,F,68,Niger,Abuja,928567,2022-11-03,4,362507
34284,Glo,F,68,Bauchi,Port Harcourt,413031,2020-06-20,3,476329
74515,Glo,M,20,Lagos,Kano,507453,2021-01-07,4,344334
8008,Airtel Nigeria,F,70,FCT Abuja,Kano,372949,2020-02-10,4,441542
178578,MTN Nigeria,M,68,Niger,Kano,516089,2022-06-12,4,615588
218974,Glo,M,63,Delta,Abuja,397572,2022-12-31,3,899620
48604,Airtel Nigeria,F,72,Niger,Lagos,581751,2020-08-31,2,1003455
216940,9mobile,F,38,Anambra,Port Harcourt,317749,2022-12-21,1,480792
119178,MTN Nigeria,M,65,Katsina,Abuja,587233,2021-08-19,2,280034
135367,MTN Nigeria,M,73,Kano,Ibadan,107777,2021-11-08,2,639319
54642,MTN Nigeria,F,30,Imo,Lagos,201949,2020-09-30,0,691012
98808,MTN Nigeria,F,42,Delta,Abuja,405971,2021-05-09,1,643636
128442,MTN Nigeria,M,49,Ogun,Abuja,969999,2021-10-04,0,813769
211453,9mobile,M,27,Ogun,Lagos,645352,2022-11-24,4,560448
101569,Airtel Nigeria,M,44,Taraba,Ibadan,588695,2021-05-23,3,750978
219566,MTN Nigeria,F,67,Ogun,Lagos,167306,2023-01-03,0,652865
11326,9mobile,F,65,Rivers,Ibadan,610562,2020-02-26,1,787970
37285,Airtel Nigeria,F,40,Edo,Ibadan,125053,2020-07-05,1,543248
222565,Airtel Nigeria,M,33,FCT Abuja,Abuja,432454,2023-01-18,2,466781
105624,9mobile,F,61,Oyo,Abuja,868384,2021-06-12,1,724187
240130,Airtel Nigeria,M,69,Delta,Enugu,454339,2023-04-16,1,556846
204935,9mobile,F,68,Enugu,Port Harcourt,489575,2022-10-22,2,820198
232401,9mobile,M,65,Katsina,Lagos,370143,2023-03-09,4,102662
50691,MTN Nigeria,F,27,Ekiti,Port Harcourt,432325,2020-09-10,4,414864
236203,Airtel Nigeria,F,31,Enugu,Kano,274819,2023-03-28,0,620878
161082,Airtel Nigeria,M,60,Lagos,Lagos,665535,2022-03-17,0,509763
119172,MTN Nigeria,F,37,Kano,Lagos,527170,2021-08-19,3,790866
136781,Airtel Nigeria,M,59,Cross River,Enugu,288326,2021-11-15,2,972468
110289,Glo,M,31,Imo,Abuja,436183,2021-07-06,2,402671
118798,MTN Nigeria,M,44,Anambra,Kano,987815,2021-08-17,3,607781
168867,Airtel Nigeria,F,37,Kebbi,Ibadan,530902,2022-04-25,3,228013
176486,Glo,M,34,Benue,Ibadan,774797,2022-06-02,4,245196
31081,9mobile,M,48,Ondo,Abuja,873649,2020-06-04,2,436225
52086,9mobile,M,27,Edo,Kano,466804,2020-09-17,1,621800
197742,9mobile,F,70,Anambra,Port Harcourt,132710,2022-09-16,4,216156
16082,9mobile,M,54,Delta,Abuja,131760,2020-03-21,1,1050030
237684,MTN Nigeria,M,29,Katsina,Ibadan,953286,2023-04-04,3,971469
154700,Glo,M,62,Lagos,Abuja,825492,2022-02-13,4,203326
91718,MTN Nigeria,M,50,Ekiti,Lagos,957916,2021-04-04,3,691477
56190,Airtel Nigeria,F,55,Ondo,Lagos,966070,2020-10-08,1,270960
68088,MTN Nigeria,F,74,Akwa Ibom,Enugu,568451,2020-12-06,2,1120068
124903,Airtel Nigeria,M,58,Enugu,Lagos,270431,2021-09-17,3,228522
205005,MTN Nigeria,M,70,Sokoto,Enugu,711150,2022-10-23,2,197009
139687,Glo,M,19,Niger,Ibadan,863684,2021-11-30,0,557371
105941,Airtel Nigeria,M,63,Enugu,Ibadan,467292,2021-06-14,0,519414
130189,Airtel Nigeria,F,65,FCT Abuja,Enugu,712990,2021-10-13,1,601568
160397,Glo,M,43,Rivers,Ibadan,278154,2022-03-13,1,815320
103512,Glo,F,20,Ondo,Enugu,119810,2021-06-02,3,757742
35532,MTN Nigeria,M,50,Delta,Abuja,459042,2020-06-26,1,1146833
31964,MTN Nigeria,F,53,Benue,Port Harcourt,937560,2020-06-08,1,114002
30470,Airtel Nigeria,M,51,Borno,Ibadan,627529,2020-06-01,2,1121464
177418,Airtel Nigeria,M,22,Rivers,Kano,582946,2022-06-06,0,825566
170662,Airtel Nigeria,M,36,Kaduna,Abuja,705707,2022-05-04,0,423507
220512,Glo,F,24,Borno,Abuja,496571,2023-01-08,1,1013382
216751,MTN Nigeria,F,42,Adamawa,Ibadan,260433,2022-12-20,4,191150
174135,9mobile,M,32,Katsina,Kano,565855,2022-05-21,3,828772
135112,9mobile,F,71,Delta,Abuja,549761,2021-11-07,3,417656
73169,MTN Nigeria,M,42,Kwara,Ibadan,871297,2021-01-01,4,279233
196388,MTN Nigeria,F,33,Taraba,Kano,872622,2022-09-09,4,491538
7986,Glo,F,23,Kebbi,Kano,260406,2020-02-09,0,652589
236843,MTN Nigeria,F,51,Edo,Ibadan,175507,2023-03-31,2,592899
32382,Airtel Nigeria,M,73,Anambra,Enugu,247779,2020-06-11,3,1178500
155757,Glo,M,40,Benue,Ibadan,497877,2022-02-18,2,1084618
117355,9mobile,M,63,Benue,Kano,844564,2021-08-10,4,972908
228793,Glo,F,69,Katsina,Lagos,584814,2023-02-19,0,723524
15742,MTN Nigeria,M,66,Ekiti,Enugu,705335,2020-03-19,3,367806
102551,Glo,F,40,Cross River,Lagos,466828,2021-05-28,3,528143
123287,Airtel Nigeria,M,68,Akwa Ibom,Kano,732560,2021-09-09,4,566367
165104,MTN Nigeria,F,21,Lagos,Lagos,757115,2022-04-06,2,1130254
60537,Airtel Nigeria,M,65,FCT Abuja,Abuja,430864,2020-10-29,3,434373
2904,9mobile,M,44,Ekiti,Lagos,840432,2020-01-15,0,1052744
200203,9mobile,F,27,Borno,Enugu,984276,2022-09-29,4,687358
166033,MTN Nigeria,M,54,Katsina,Abuja,384314,2022-04-11,1,450211
118867,Airtel Nigeria,M,62,Ondo,Kano,161886,2021-08-17,4,239293
127495,MTN Nigeria,M,42,Edo,Lagos,139288,2021-09-30,2,809831
85758,9mobile,M,19,Imo,Ibadan,785105,2021-03-05,0,703515
13059,Glo,F,39,Katsina,Kano,250415,2020-03-06,1,482326
130369,9mobile,M,69,Ondo,Port Harcourt,385026,2021-10-14,1,679043
174639,MTN Nigeria,M,34,Osun,Abuja,594116,2022-05-24,2,111253
180062,Airtel Nigeria,F,52,Bauchi,Port Harcourt,683241,2022-06-20,0,340482
70144,9mobile,F,43,Ogun,Kano,512882,2020-12-17,3,765790
131399,MTN Nigeria,F,48,Ogun,Lagos,622379,2021-10-19,3,450288
143142,Glo,F,18,Akwa Ibom,Port Harcourt,944393,2021-12-17,2,318948
2721,Glo,M,29,Akwa Ibom,Kano,933417,2020-01-14,2,560930
181460,Glo,M,35,FCT Abuja,Ibadan,632319,2022-06-27,0,891348
200877,MTN Nigeria,M,53,Plateau,Lagos,780212,2022-10-02,1,418991
234345,Glo,M,54,Oyo,Kano,500809,2023-03-18,0,835019
45509,MTN Nigeria,F,22,Kano,Enugu,699888,2020-08-15,1,546936
42829,Airtel Nigeria,M,52,Adamawa,Ibadan,888401,2020-08-02,4,978690
122870,Airtel Nigeria,F,54,Kebbi,Ibadan,788489,2021-09-06,2,534674
205183,Glo,M,70,Katsina,Enugu,239900,2022-10-23,1,852572
122332,Glo,M,49,Bauchi,Enugu,884731,2021-09-04,3,980896
205863,MTN Nigeria,F,66,Kebbi,Port Harcourt,183617,2022-10-27,4,785161
153028,MTN Nigeria,F,40,Cross River,Port Harcourt,810982,2022-02-04,3,999707
48690,9mobile,M,71,Ondo,Ibadan,535768,2020-08-31,2,237027
226220,MTN Nigeria,M,32,Lagos,Port Harcourt,579908,2023-02-06,4,1110728
47030,9mobile,M,54,Enugu,Port Harcourt,790814,2020-08-23,0,444928
184734,9mobile,M,55,Ondo,Lagos,430926,2022-07-13,1,606118
28445,Airtel Nigeria,M,56,Sokoto,Enugu,720804,2020-05-22,0,245290
166414,MTN Nigeria,F,58,Taraba,Kano,137274,2022-04-12,2,280732
27385,Airtel Nigeria,M,28,Anambra,Kano,902445,2020-05-17,4,1062955
145969,Glo,M,59,Kano,Lagos,874378,2021-12-31,4,860404
4199,Airtel Nigeria,M,74,Ogun,Ibadan,789035,2020-01-22,3,1152942
62367,Glo,M,71,Kaduna,Enugu,151250,2020-11-08,3,796863
114955,Glo,M,73,Kwara,Enugu,754778,2021-07-29,4,1014097
122222,MTN Nigeria,F,50,Benue,Lagos,566585,2021-09-03,2,1010486
65380,MTN Nigeria,M,22,Anambra,Abuja,519421,2020-11-23,4,689246
29914,Glo,M,22,Edo,Port Harcourt,233570,2020-05-29,3,1085342
55048,MTN Nigeria,F,49,Taraba,Lagos,414322,2020-10-02,1,747419
58262,9mobile,F,47,Osun,Kano,780097,2020-10-18,1,921594
54385,Glo,M,18,Kaduna,Lagos,641897,2020-09-29,3,571408
78653,Glo,M,56,Plateau,Port Harcourt,214415,2021-01-28,2,829323
76400,9mobile,M,63,Borno,Abuja,362157,2021-01-17,1,862395
53664,MTN Nigeria,M,29,Borno,Lagos,972340,2020-09-25,4,412089
90020,9mobile,M,35,Ondo,Abuja,325676,2021-03-26,4,217277
16211,9mobile,F,23,Delta,Port Harcourt,923952,2020-03-22,2,651176
197482,Airtel Nigeria,F,48,Niger,Enugu,809718,2022-09-15,0,1188143
3562,Glo,F,31,Delta,Kano,488940,2020-01-18,4,637233
222980,MTN Nigeria,F,26,Edo,Lagos,761576,2023-01-21,3,1156320
41558,Airtel Nigeria,F,43,Imo,Kano,465553,2020-07-26,4,781895
188644,MTN Nigeria,M,61,Rivers,Kano,697312,2022-08-02,3,1197673
128213,Glo,M,50,Taraba,Ibadan,338499,2021-10-03,4,234872
28187,Airtel Nigeria,M,53,Ogun,Ibadan,597786,2020-05-21,3,1198828
106295,Airtel Nigeria,M,35,Sokoto,Port Harcourt,112823,2021-06-16,3,960861
173112,MTN Nigeria,F,61,Enugu,Ibadan,972054,2022-05-16,2,250400
100844,Airtel Nigeria,M,58,Imo,Kano,397852,2021-05-19,2,692037
115722,9mobile,F,63,Rivers,Enugu,617021,2021-08-02,1,577139
76110,MTN Nigeria,M,51,Borno,Ibadan,236504,2021-01-15,4,703541
24868,Airtel Nigeria,M,49,Lagos,Kano,516495,2020-05-04,0,853209
195235,MTN Nigeria,M,51,Ogun,Enugu,856224,2022-09-04,2,242817
23863,9mobile,M,32,Cross River,Port Harcourt,512236,2020-04-29,1,98707
96466,Glo,F,71,Adamawa,Kano,170800,2021-04-27,0,718974
202672,9mobile,M,39,Katsina,Kano,567140,2022-10-11,4,1118009
232924,9mobile,M,21,Rivers,Kano,219806,2023-03-11,1,97664
59257,Glo,M,31,Ekiti,Port Harcourt,258500,2020-10-23,0,186083
211902,Airtel Nigeria,F,70,Ogun,Lagos,868457,2022-11-26,2,1088461
239811,Airtel Nigeria,F,41,Cross River,Kano,391842,2023-04-15,2,262809
241142,Glo,F,50,Enugu,Ibadan,732593,2023-04-21,1,918638
81987,Airtel Nigeria,F,22,Plateau,Kano,838785,2021-02-14,1,265730
60772,MTN Nigeria,F,64,Kano,Kano,135953,2020-10-31,3,682102
205336,MTN Nigeria,M,71,Kwara,Lagos,551683,2022-10-24,2,959362
168934,Glo,M,55,Ogun,Enugu,671423,2022-04-25,2,574295
163451,MTN Nigeria,F,32,Delta,Port Harcourt,984622,2022-03-29,2,997457
124700,9mobile,F,67,Sokoto,Lagos,375248,2021-09-16,0,1113140
103950,Airtel Nigeria,F,36,Ondo,Lagos,849199,2021-06-04,4,865695
72496,MTN Nigeria,M,48,Niger,Port Harcourt,182328,2020-12-28,3,577682
34933,Airtel Nigeria,M,33,Kaduna,Port Harcourt,652932,2020-06-23,1,207781
200762,Glo,M,35,Ekiti,Abuja,209078,2022-10-01,1,772218
127180,Airtel Nigeria,F,41,Delta,Kano,874927,2021-09-28,3,183920
59583,Airtel Nigeria,F,40,Ekiti,Enugu,795228,2020-10-25,2,796510
118662,9mobile,M,68,Taraba,Port Harcourt,481042,2021-08-16,0,563214
102054,Airtel Nigeria,M,23,Borno,Enugu,246974,2021-05-25,0,472830
18579,Airtel Nigeria,F,71,Plateau,Port Harcourt,950789,2020-04-02,1,368815
156070,Airtel Nigeria,M,28,Cross River,Lagos,960462,2022-02-20,0,162033
129936,9mobile,F,54,Plateau,Kano,295781,2021-10-12,0,905109
77768,Glo,F,51,Kwara,Ibadan,846929,2021-01-24,4,850219
21121,Glo,M,37,Lagos,Kano,461985,2020-04-15,2,888048
122036,MTN Nigeria,F,33,Taraba,Port Harcourt,126201,2021-09-02,2,638311
76472,9mobile,M,24,Ekiti,Abuja,803465,2021-01-17,4,116165
202111,Airtel Nigeria,M,35,Ekiti,Port Harcourt,542559,2022-10-08,0,1141387
67632,Airtel Nigeria,M,35,Osun,Port Harcourt,791656,2020-12-04,3,95364
214280,Airtel Nigeria,F,32,Akwa Ibom,Lagos,480440,2022-12-08,0,662447
123632,Glo,M,18,Adamawa,Abuja,846131,2021-09-10,3,159129
33492,Airtel Nigeria,M,60,Edo,Ibadan,954166,2020-06-16,0,732994
41120,Glo,F,39,Taraba,Ibadan,769220,2020-07-24,4,566230
83681,MTN Nigeria,M,44,Niger,Enugu,913946,2021-02-22,0,947927
20852,Glo,M,58,Ogun,Ibadan,647199,2020-04-14,2,358354
54220,9mobile,M,46,Katsina,Abuja,557866,2020-09-28,0,608091
214531,MTN Nigeria,M,56,Ekiti,Port Harcourt,874263,2022-12-09,2,503825
219428,Airtel Nigeria,M,19,Plateau,Lagos,152591,2023-01-03,4,137716
68523,Airtel Nigeria,M,56,Ondo,Abuja,516549,2020-12-08,3,1078336
43159,9mobile,M,45,Akwa Ibom,Port Harcourt,211862,2020-08-04,3,587005
90524,MTN Nigeria,F,24,Imo,Enugu,952014,2021-03-29,0,1172511
112077,Glo,M,50,Kaduna,Port Harcourt,520205,2021-07-14,1,846436
199481,Airtel Nigeria,M,24,Katsina,Port Harcourt,624303,2022-09-25,4,769065
142686,Glo,F,67,FCT Abuja,Kano,513094,2021-12-15,2,807643
204157,9mobile,M,29,Akwa Ibom,Lagos,611591,2022-10-18,0,112373
4898,Glo,M,67,Benue,Port Harcourt,953359,2020-01-25,0,416906
231505,MTN Nigeria,M,44,Benue,Ibadan,442498,2023-03-04,0,947548
175535,9mobile,M,24,Kebbi,Lagos,822618,2022-05-28,2,1090150
231714,Glo,M,69,Delta,Abuja,515820,2023-03-05,3,164222
194780,Glo,F,63,Ondo,Ibadan,895573,2022-09-01,4,961180
221942,9mobile,M,62,Ogun,Kano,283459,2023-01-15,3,824704
148820,9mobile,M,51,Akwa Ibom,Lagos,838677,2022-01-14,0,466660
78398,Glo,F,19,Anambra,Ibadan,651806,2021-01-27,1,924868
175596,Airtel Nigeria,F,18,Edo,Ibadan,215342,2022-05-28,1,1167970
135803,MTN Nigeria,F,62,Sokoto,Kano,996479,2021-11-10,3,1025730
123281,9mobile,M,18,Adamawa,Lagos,488086,2021-09-09,3,860913
182508,MTN Nigeria,M,22,Akwa Ibom,Ibadan,346839,2022-07-02,4,711184
186720,Glo,M,46,Sokoto,Port Harcourt,258466,2022-07-23,3,758509
237742,MTN Nigeria,F,61,Anambra,Enugu,455542,2023-04-04,1,566566
175008,MTN Nigeria,F,51,Benue,Lagos,658689,2022-05-25,3,314528
204914,Airtel Nigeria,F,57,Akwa Ibom,Enugu,767680,2022-10-22,0,263110
235812,MTN Nigeria,M,49,Kebbi,Lagos,333552,2023-03-26,2,731710
237795,MTN Nigeria,F,46,Sokoto,Enugu,200666,2023-04-05,0,731486
155906,9mobile,F,72,Niger,Enugu,184850,2022-02-19,4,647134
32451,Airtel Nigeria,F,58,Ekiti,Lagos,925872,2020-06-11,1,389133
125226,Airtel Nigeria,M,64,Niger,Lagos,523756,2021-09-18,4,438035
69084,Glo,M,37,Delta,Kano,957048,2020-12-11,0,882162
90483,Airtel Nigeria,F,37,Oyo,Port Harcourt,977744,2021-03-28,4,332322
219978,Airtel Nigeria,F,19,Cross River,Ibadan,997298,2023-01-06,3,1181275
240654,Glo,F,51,Anambra,Kano,770243,2023-04-19,4,417173
27544,Glo,F,55,Osun,Kano,225616,2020-05-17,0,251072
18597,Glo,M,18,Ondo,Port Harcourt,866354,2020-04-03,4,749323
28320,Glo,M,64,Kaduna,Lagos,300220,2020-05-21,0,722119
161000,9mobile,M,28,Delta,Abuja,777378,2022-03-16,1,253132
55146,MTN Nigeria,M,29,Benue,Lagos,909848,2020-10-03,4,1129676
185760,Glo,M,55,Niger,Ibadan,905324,2022-07-18,2,1137837
193958,MTN Nigeria,M,60,Ogun,Lagos,836248,2022-08-28,0,883248
19147,Glo,F,74,Bauchi,Abuja,325481,2020-04-05,2,342550
73110,9mobile,F,68,Imo,Abuja,266711,2020-12-31,2,476380
147166,9mobile,F,48,Ogun,Port Harcourt,608626,2022-01-06,2,288298
171523,Airtel Nigeria,F,36,Anambra,Port Harcourt,439863,2022-05-08,4,853115
36755,MTN Nigeria,F,65,Akwa Ibom,Port Harcourt,505182,2020-07-02,3,667979
177958,Glo,M,42,Imo,Port Harcourt,235864,2022-06-09,4,1141878
17278,9mobile,F,28,Niger,Abuja,553615,2020-03-27,2,1059569
211681,9mobile,M,34,Plateau,Abuja,170595,2022-11-25,3,1057776
184439,Airtel Nigeria,M,41,Bauchi,Kano,501304,2022-07-12,4,815424
181856,Airtel Nigeria,F,19,FCT Abuja,Kano,405009,2022-06-29,3,432787
78199,MTN Nigeria,M,25,Taraba,Lagos,426043,2021-01-26,4,915898
224327,Glo,F,72,Niger,Ibadan,191283,2023-01-27,1,830995
104458,Airtel Nigeria,M,48,Kwara,Kano,422683,2021-06-06,2,365644
100548,Airtel Nigeria,M,40,Kano,Kano,129949,2021-05-18,1,759138
28158,MTN Nigeria,M,27,Taraba,Kano,214161,2020-05-20,4,456182
98528,Airtel Nigeria,F,40,Borno,Lagos,293352,2021-05-08,0,255320
141496,9mobile,M,28,Borno,Enugu,998581,2021-12-09,0,166350
82311,MTN Nigeria,F,40,Ogun,Enugu,550196,2021-02-15,4,1071417
173647,9mobile,M,34,Sokoto,Ibadan,370489,2022-05-19,0,802102
79861,Airtel Nigeria,M,27,Borno,Abuja,589244,2021-02-03,3,320585
72349,Airtel Nigeria,M,73,Edo,Enugu,336168,2020-12-28,3,1180801
122498,Glo,F,72,Enugu,Ibadan,236270,2021-09-05,1,676286
123422,9mobile,M,25,Anambra,Port Harcourt,510142,2021-09-09,4,1128272
44737,MTN Nigeria,M,35,Katsina,Enugu,655011,2020-08-11,2,805609
20182,9mobile,F,73,Delta,Lagos,471988,2020-04-11,1,440129
90256,MTN Nigeria,F,41,Adamawa,Kano,898699,2021-03-27,3,299905
7930,MTN Nigeria,F,54,Anambra,Ibadan,337705,2020-02-09,0,215622
11831,MTN Nigeria,M,30,Bauchi,Ibadan,558462,2020-02-29,3,1079551
63012,9mobile,F,25,Niger,Enugu,688678,2020-11-11,1,290702
145263,9mobile,M,21,Taraba,Kano,509054,2021-12-28,2,929090
138871,MTN Nigeria,M,34,Lagos,Kano,755529,2021-11-26,1,1124136
22921,MTN Nigeria,F,62,Taraba,Ibadan,562040,2020-04-24,3,813399
34702,Glo,F,33,Akwa Ibom,Enugu,772377,2020-06-22,2,779698
183047,9mobile,M,68,Ondo,Ibadan,517427,2022-07-05,1,1019844
188495,Airtel Nigeria,M,60,Ogun,Enugu,595950,2022-08-01,3,338199
37914,Airtel Nigeria,M,19,Ondo,Port Harcourt,636096,2020-07-08,4,701852
38607,MTN Nigeria,M,71,Ondo,Lagos,492302,2020-07-12,0,870900
150184,Airtel Nigeria,M,28,FCT Abuja,Port Harcourt,664109,2022-01-21,3,631684
42917,MTN Nigeria,F,59,Benue,Abuja,643991,2020-08-02,3,1158354
132375,Glo,M,40,Anambra,Enugu,536429,2021-10-24,1,475191
144582,MTN Nigeria,F,20,Ekiti,Ibadan,737801,2021-12-24,3,1053640
30416,Glo,F,44,Kwara,Enugu,371806,2020-06-01,3,175441
140571,9mobile,M,25,Kebbi,Abuja,103749,2021-12-04,2,691667
99062,Airtel Nigeria,M,19,Enugu,Abuja,145677,2021-05-10,0,485738
68332,Glo,F,35,Oyo,Enugu,679223,2020-12-08,1,1073528
86368,Airtel Nigeria,F,69,FCT Abuja,Ibadan,429529,2021-03-08,2,719775
160201,Airtel Nigeria,F,64,Niger,Kano,260916,2022-03-12,4,395183
146154,Airtel Nigeria,M,52,Kaduna,Lagos,796675,2022-01-01,2,217501
100363,9mobile,F,40,Benue,Abuja,130442,2021-05-17,0,930443
59188,Airtel Nigeria,M,54,Bauchi,Port Harcourt,974617,2020-10-23,4,138991
69782,Glo,M,70,Oyo,Ibadan,468788,2020-12-15,0,435157
186840,Airtel Nigeria,F,24,Katsina,Ibadan,693905,2022-07-24,2,708418
201425,9mobile,M,72,Kano,Port Harcourt,256277,2022-10-05,1,867315
123631,MTN Nigeria,M,32,Akwa Ibom,Abuja,905817,2021-09-10,2,187384
201697,9mobile,M,74,Rivers,Port Harcourt,980893,2022-10-06,2,833520
76594,MTN Nigeria,M,20,Oyo,Port Harcourt,663795,2021-01-18,4,1156087
114593,MTN Nigeria,M,61,Ekiti,Enugu,216672,2021-07-27,3,119250
139584,Glo,M,30,Kaduna,Kano,508743,2021-11-29,1,699164
122827,MTN Nigeria,F,23,Kaduna,Abuja,904015,2021-09-06,3,601111
63459,MTN Nigeria,F,44,Ondo,Enugu,504854,2020-11-13,3,262912
124338,Glo,M,45,Kwara,Port Harcourt,481295,2021-09-14,3,1144713
84376,Airtel Nigeria,M,71,Ondo,Ibadan,975207,2021-02-26,1,1002516
51612,Glo,M,35,Anambra,Kano,310065,2020-09-15,4,623386
81055,Glo,F,27,Oyo,Abuja,246739,2021-02-09,4,489426
243309,Glo,M,74,Kaduna,Kano,181718,2023-05-02,3,827126
231978,Glo,F,23,Taraba,Ibadan,668398,2023-03-07,3,817242
157846,Glo,M,49,Plateau,Port Harcourt,110166,2022-03-01,2,409625
160146,Airtel Nigeria,F,60,Cross River,Enugu,595577,2022-03-12,1,1127005
158947,9mobile,F,53,Enugu,Abuja,929686,2022-03-06,4,1033735
105215,MTN Nigeria,M,20,FCT Abuja,Lagos,603423,2021-06-10,4,882533
201957,MTN Nigeria,M,29,FCT Abuja,Lagos,450656,2022-10-07,1,679233
16509,9mobile,F,39,Ondo,Enugu,514243,2020-03-23,3,251882
198532,9mobile,M,50,Kebbi,Abuja,817844,2022-09-20,2,639612
